Tweet ID,Latitude,Longitude,time,distance from MIT (km)
704034088554930177,42.2826027,-71.067605,Sun Feb 28 20:03:01 +0000 2016,8.77235195924
704033326869250048,42.4004692,-71.2577233,Sun Feb 28 20:00:00 +0000 2016,14.2658803278
704035577960767489,42.35440823,-71.05902897,Sun Feb 28 20:08:56 +0000 2016,2.85191403942
704028623590653952,42.4404562,-71.0318365,Sun Feb 28 19:41:18 +0000 2016,10.3309115292
704034905643208705,42.41177888,-71.1221151,Sun Feb 28 20:06:16 +0000 2016,6.30294723593
704029965596098560,42.3522387,-71.11810428,Sun Feb 28 19:46:38 +0000 2016,2.19372013777
704030484976697344,42.3584308,-71.0597732,Sun Feb 28 19:48:42 +0000 2016,2.74094031072
704036585604571136,42.3949945,-71.0980133,Sun Feb 28 20:12:57 +0000 2016,3.99181370576
704030501317705729,42.4475,-71.10583333,Sun Feb 28 19:48:46 +0000 2016,9.86155824134
704032901554413568,42.36190123,-71.05759123,Sun Feb 28 19:58:18 +0000 2016,2.93329295822
704036748515348480,42.339904,-71.0898892,Sun Feb 28 20:13:35 +0000 2016,2.16672090693
704028900297277440,42.4523178,-71.1369981,Sun Feb 28 19:42:24 +0000 2016,10.9501366268
704033065513779200,42.3677483,-71.0714569,Sun Feb 28 19:58:57 +0000 2016,2.01468795445
704037004917477376,42.362419,-71.131264,Sun Feb 28 20:14:37 +0000 2016,3.15062823962
704034894293274625,42.3584308,-71.0597732,Sun Feb 28 20:06:13 +0000 2016,2.74094031072
704028999937368064,42.47996259,-71.15203142,Sun Feb 28 19:42:48 +0000 2016,14.2574126261
704036050138628096,42.3584308,-71.0597732,Sun Feb 28 20:10:49 +0000 2016,2.74094031072
704030086450642944,42.42031271,-70.98595348,Sun Feb 28 19:47:07 +0000 2016,11.1095179848
704030048974737409,42.35086763,-71.16717502,Sun Feb 28 19:46:58 +0000 2016,6.15123055352
704027689150189568,42.34385,-71.07186389,Sun Feb 28 19:37:35 +0000 2016,2.44569898682
704033437968019456,42.347297,-71.094577,Sun Feb 28 20:00:26 +0000 2016,1.33399681467
704034096352112640,42.3726399,-71.1096528,Sun Feb 28 20:03:03 +0000 2016,2.01300523366
704027916250824704,42.354112,-71.069942,Sun Feb 28 19:38:30 +0000 2016,1.98834397483
704034013036457984,42.2528772,-71.0022705,Sun Feb 28 20:02:43 +0000 2016,13.9822260095
704032800979161089,42.35284805,-71.13252794,Sun Feb 28 19:57:54 +0000 2016,3.31236429735
704033443093487617,42.3523102,-71.065712,Sun Feb 28 20:00:27 +0000 2016,2.38039644304
704036172457115648,42.358326,-71.061972,Sun Feb 28 20:11:18 +0000 2016,2.56093875194
704031799937257472,42.345352,-71.096089,Sun Feb 28 19:53:56 +0000 2016,1.56380540275
